Epoch,Phase,Recordcount,Readallfields,Requestdist,Operation,btree_height,adaptive_hash_hash_searches,adaptive_hash_non_hash_searches,background_log_sync,buffer_pool_dump_status,buffer_pool_load_status,buffer_pool_resize_status,buffer_pool_load_incomplete,buffer_pool_pages_data,buffer_pool_bytes_data,buffer_pool_pages_dirty,buffer_pool_bytes_dirty,buffer_pool_pages_flushed,buffer_pool_pages_free,buffer_pool_pages_made_not_young,buffer_pool_pages_made_young,buffer_pool_pages_misc,buffer_pool_pages_old,buffer_pool_pages_total,buffer_pool_pages_lru_flushed,buffer_pool_pages_lru_freed,buffer_pool_pages_split,buffer_pool_read_ahead_rnd,buffer_pool_read_ahead,buffer_pool_read_ahead_evicted,buffer_pool_read_requests,buffer_pool_reads,buffer_pool_wait_free,buffer_pool_write_requests,checkpoint_age,checkpoint_max_age,data_fsyncs,data_pending_fsyncs,data_pending_reads,data_pending_writes,data_read,data_reads,data_writes,data_written,dblwr_pages_written,dblwr_writes,deadlocks,history_list_length,ibuf_discarded_delete_marks,ibuf_discarded_deletes,ibuf_discarded_inserts,ibuf_free_list,ibuf_merged_delete_marks,ibuf_merged_deletes,ibuf_merged_inserts,ibuf_merges,ibuf_segment_size,ibuf_size,log_waits,log_write_requests,log_writes,lsn_current,lsn_flushed,lsn_last_checkpoint,master_thread_active_loops,master_thread_idle_loops,max_trx_id,mem_adaptive_hash,mem_dictionary,os_log_written,page_size,pages_created,pages_read,pages_written,row_lock_current_waits,row_lock_time,row_lock_time_avg,row_lock_time_max,row_lock_waits,num_open_files,truncated_status_writes,available_undo_logs,undo_truncations,page_compression_saved,num_pages_page_compressed,num_page_compressed_trim_op,num_pages_page_decompressed,num_pages_page_compression_error,num_pages_encrypted,num_pages_decrypted,have_lz4,have_lzo,have_lzma,have_bzip2,have_snappy,have_punch_hole,defragment_compression_failures,defragment_failures,defragment_count,instant_alter_column,onlineddl_rowlog_rows,onlineddl_rowlog_pct_used,onlineddl_pct_progress,encryption_rotation_pages_read_from_cache,encryption_rotation_pages_read_from_disk,encryption_rotation_pages_modified,encryption_rotation_pages_flushed,encryption_rotation_estimated_iops,encryption_n_merge_blocks_encrypted,encryption_n_merge_blocks_decrypted,encryption_n_rowlog_blocks_encrypted,encryption_n_rowlog_blocks_decrypted,encryption_n_temp_blocks_encrypted,encryption_n_temp_blocks_decrypted,encryption_num_key_requests,Readprop,Updateprop,Scanprop,Insertprop,Extendprop,Runtime.ms.,Throughput.ops.sec.,Operations,AverageLatency.us.,MinLatency.us.,MaxLatency.us.,X95thPercentileLatency.us.,X99thPercentileLatency.us.,Return.OK
11,reference,10000,TRUE,uniform,UPDATE,2,0,0,1331712,NA,Buffer,NA,OFF,258006,4227170304,6511,106676224,44632437,1578,735793,1876353,0,95220,259584,4858,17136467,1674231,0,2,20,4521375761,555849,0,555922113,51208487,80819529,31561031,0,0,0,9107030016,555858,44735970,8.75E+11,8777836,103533,0,315,0,0,0,0,0,0,0,0,2,1,0,222715623,30700415,4.44E+12,4.44E+12,4.44E+12,1092,1330629,269550798,0,26583824,5.38E+11,16384,36952086,555849,44632437,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,ON,ON,ON,ON,ON,ON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,116122,861.1632593,50280,1523.106583,412,161023,6851,7811,50280
11,clean-run,10000,TRUE,uniform,READ,2,0,0,1331807,NA,Buffer,NA,OFF,257820,4224122880,7244,118685696,44801511,1764,735794,1937401,0,95172,259584,4905,17231348,1679243,0,2,20,4525438891,555853,0,557216797,63580833,80819529,31613915,0,0,0,9107095552,555862,44905397,8.78E+11,8808423,103886,0,921,0,0,0,0,0,0,0,0,2,1,0,223174352,30751311,4.44E+12,4.44E+12,4.44E+12,1093,1330723,269652248,0,26583824,5.39E+11,16384,37056694,555853,44801511,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,ON,ON,ON,ON,ON,ON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,56420,1772.421127,49873,194.0624787,57,5695,457,565,49873
11,clean-run,10000,TRUE,uniform,UPDATE,2,0,0,1331807,NA,Buffer,NA,OFF,257820,4224122880,7244,118685696,44801511,1764,735794,1937401,0,95172,259584,4905,17231348,1679243,0,2,20,4525438891,555853,0,557216797,63580833,80819529,31613915,0,0,0,9107095552,555862,44905397,8.78E+11,8808423,103886,0,921,0,0,0,0,0,0,0,0,2,1,0,223174352,30751311,4.44E+12,4.44E+12,4.44E+12,1093,1330723,269652248,0,26583824,5.39E+11,16384,37056694,555853,44801511,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,ON,ON,ON,ON,ON,ON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,56420,1772.421127,50127,923.2181459,458,588287,1500,2115,50127
11,avg-run,10000,TRUE,uniform,READ,2,0,0,1331907,NA,Buffer,NA,OFF,223719,3665412096,7020,115015680,44927142,35865,735794,1937410,0,82601,259584,4914,17320458,1687102,0,2,20,4528962309,555857,0,558261083,34731828,80819529,31676122,0,0,0,9107161088,555866,45031317,8.81E+11,8837547,104175,0,0,0,0,0,0,0,0,0,0,2,1,0,223602078,30811729,4.44E+12,4.44E+12,4.44E+12,1093,1330823,269772792,0,26583824,5.40E+11,16384,37163875,555857,44927142,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,ON,ON,ON,ON,ON,ON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,58168,1719.1583,49736,192.4048979,39,7383,466,566,49736
11,avg-run,10000,TRUE,uniform,UPDATE,2,0,0,1331907,NA,Buffer,NA,OFF,223719,3665412096,7020,115015680,44927142,35865,735794,1937410,0,82601,259584,4914,17320458,1687102,0,2,20,4528962309,555857,0,558261083,34731828,80819529,31676122,0,0,0,9107161088,555866,45031317,8.81E+11,8837547,104175,0,0,0,0,0,0,0,0,0,0,2,1,0,223602078,30811729,4.44E+12,4.44E+12,4.44E+12,1093,1330823,269772792,0,26583824,5.40E+11,16384,37163875,555857,44927142,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,ON,ON,ON,ON,ON,ON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,58168,1719.1583,50264,958.3179015,284,148607,1472,1686,50264
12,extend,10000,TRUE,uniform,EXTEND,2,0,0,1332462,NA,Buffer,NA,OFF,244829,4011278336,7489,122699776,45674328,14755,790273,2032645,0,90356,259584,4914,17320458,1687419,0,2,20,4559419514,579432,0,566843215,56628811,80819529,32183886,0,0,0,9493413888,579441,45781231,8.98E+11,9147673,106903,0,483,0,0,0,0,0,0,0,0,2,1,0,226981567,31312356,4.44E+12,4.44E+12,4.44E+12,1093,1331378,270772792,0,26583824,5.46E+11,16384,37239884,579432,45674328,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,ON,ON,ON,ON,ON,ON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,554939,900.9999297,500000,1106.728358,493,110335,1687,3355,500000
12,run,10000,TRUE,uniform,READ,2,0,0,1332531,NA,Buffer,NA,OFF,245031,4014587904,8862,145195008,45748962,14553,790273,2032645,0,90430,259584,4914,17320458,1687430,0,2,20,4562583703,579432,0,567711842,69008969,80819529,32234645,0,0,0,9493413888,579441,45856149,9.00E+11,9179221,107187,0,123,0,0,0,0,0,0,0,0,2,1,0,227320034,31362383,4.45E+12,4.45E+12,4.45E+12,1093,1331447,270872706,0,26583824,5.47E+11,16384,37248139,579432,45748962,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,ON,ON,ON,ON,ON,ON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,56138,1781.324593,50043,205.0818296,61,8703,475,585,50043
12,run,10000,TRUE,uniform,UPDATE,2,0,0,1332531,NA,Buffer,NA,OFF,245031,4014587904,8862,145195008,45748962,14553,790273,2032645,0,90430,259584,4914,17320458,1687430,0,2,20,4562583703,579432,0,567711842,69008969,80819529,32234645,0,0,0,9493413888,579441,45856149,9.00E+11,9179221,107187,0,123,0,0,0,0,0,0,0,0,2,1,0,227320034,31362383,4.45E+12,4.45E+12,4.45E+12,1093,1331447,270872706,0,26583824,5.47E+11,16384,37248139,579432,45748962,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,ON,ON,ON,ON,ON,ON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,56138,1781.324593,49957,908.9096823,386,39839,1524,2141,49957
12,reference,10000,TRUE,uniform,READ,2,0,0,1332663,NA,Buffer,NA,OFF,257971,4226596864,6561,107495424,45827968,1613,887635,2121809,0,95244,259584,5053,17401355,1688034,0,2,20,4565683524,672235,0,568607353,58074952,80819529,32285653,0,0,0,11013898240,672244,45935541,9.02E+11,9212236,107573,0,537,0,0,0,0,0,0,0,0,2,1,0,227656269,31412363,4.45E+12,4.45E+12,4.45E+12,1093,1331579,270972462,0,26583824,5.48E+11,16384,37262475,672235,45827968,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,ON,ON,ON,ON,ON,ON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,118640,842.8860418,50122,807.7152149,54,97023,6087,6831,50122
12,reference,10000,TRUE,uniform,UPDATE,2,0,0,1332663,NA,Buffer,NA,OFF,257971,4226596864,6561,107495424,45827968,1613,887635,2121809,0,95244,259584,5053,17401355,1688034,0,2,20,4565683524,672235,0,568607353,58074952,80819529,32285653,0,0,0,11013898240,672244,45935541,9.02E+11,9212236,107573,0,537,0,0,0,0,0,0,0,0,2,1,0,227656269,31412363,4.45E+12,4.45E+12,4.45E+12,1093,1331579,270972462,0,26583824,5.48E+11,16384,37262475,672235,45827968,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,ON,ON,ON,ON,ON,ON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,118640,842.8860418,49878,1556.956674,450,369663,6863,7847,49878
12,clean-run,10000,TRUE,uniform,READ,2,0,0,1332761,NA,Buffer,NA,OFF,257662,4221534208,6185,101335040,46000228,1922,887636,2184967,0,95114,259584,5159,17491060,1693037,0,2,20,4569765058,672240,0,569910926,49490359,80819529,32338811,0,0,0,11013980160,672249,46108236,9.05E+11,9245522,108008,0,142,0,0,0,0,0,0,0,0,2,1,0,228117717,31463364,4.45E+12,4.45E+12,4.45E+12,1094,1331676,271074038,0,26583824,5.49E+11,16384,37367006,672240,46000228,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,ON,ON,ON,ON,ON,ON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,53520,1868.460389,49888,201.7574968,58,5191,471,575,49888
12,clean-run,10000,TRUE,uniform,UPDATE,2,0,0,1332761,NA,Buffer,NA,OFF,257662,4221534208,6185,101335040,46000228,1922,887636,2184967,0,95114,259584,5159,17491060,1693037,0,2,20,4569765058,672240,0,569910926,49490359,80819529,32338811,0,0,0,11013980160,672249,46108236,9.05E+11,9245522,108008,0,142,0,0,0,0,0,0,0,0,2,1,0,228117717,31463364,4.45E+12,4.45E+12,4.45E+12,1094,1331676,271074038,0,26583824,5.49E+11,16384,37367006,672240,46000228,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,ON,ON,ON,ON,ON,ON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,53520,1868.460389,50112,857.795079,462,112575,1377,2303,50112
12,avg-run,10000,TRUE,uniform,READ,2,0,0,1332868,NA,Buffer,NA,OFF,222466,3644882944,5528,90570752,46128932,37118,887636,2184976,0,82139,259584,5161,17581934,1700929,0,2,20,4573279657,672243,0,570951724,24770697,80819529,32400730,0,0,0,11014029312,672252,46237251,9.08E+11,9277680,108319,0,0,0,0,0,0,0,0,0,0,2,1,0,228541680,31523446,4.45E+12,4.45E+12,4.45E+12,1094,1331783,271193900,0,26583824,5.50E+11,16384,37475608,672243,46128932,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,ON,ON,ON,ON,ON,ON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,66142,1511.898642,50077,241.9988018,35,8327,523,606,50077
12,avg-run,10000,TRUE,uniform,UPDATE,2,0,0,1332868,NA,Buffer,NA,OFF,222466,3644882944,5528,90570752,46128932,37118,887636,2184976,0,82139,259584,5161,17581934,1700929,0,2,20,4573279657,672243,0,570951724,24770697,80819529,32400730,0,0,0,11014029312,672252,46237251,9.08E+11,9277680,108319,0,0,0,0,0,0,0,0,0,0,2,1,0,228541680,31523446,4.45E+12,4.45E+12,4.45E+12,1094,1331783,271193900,0,26583824,5.50E+11,16384,37475608,672243,46128932,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,ON,ON,ON,ON,ON,ON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,66142,1511.898642,49923,1072.608016,295,30095,1580,1762,49923
13,extend,10000,TRUE,uniform,EXTEND,2,0,0,1333502,NA,Buffer,NA,OFF,246410,4037181440,6869,112541696,46890177,13174,945826,2280353,0,90973,259584,5161,17581934,1700931,0,2,20,4603811464,697751,0,579566926,58886667,80819529,32909101,0,0,0,11431952384,697760,47001368,9.26E+11,9601317,111191,0,699,0,0,0,0,0,0,0,0,2,1,0,231919981,32024146,4.46E+12,4.46E+12,4.46E+12,1094,1332417,272193900,0,26583824,5.57E+11,16384,37559356,697751,46890177,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,ON,ON,ON,ON,ON,ON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,634282,788.2929044,500000,1265.056464,466,107647,1951,3285,500000
13,run,10000,TRUE,uniform,READ,2,0,0,1333577,NA,Buffer,NA,OFF,246210,4033904640,6051,99139584,46969264,13374,945826,2280353,0,90903,259584,5161,17581934,1700932,0,2,20,4606983300,697751,0,580438748,55687174,80819529,32960052,0,0,0,11431952384,697760,47080755,9.27E+11,9635749,111491,0,526,0,0,0,0,0,0,0,0,2,1,0,232259157,32074324,4.46E+12,4.46E+12,4.46E+12,1094,1332492,272294108,0,26583824,5.58E+11,16384,37568592,697751,46969264,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,ON,ON,ON,ON,ON,ON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,62471,1600.742745,49896,256.8478235,56,8255,539,619,49896
13,run,10000,TRUE,uniform,UPDATE,2,0,0,1333577,NA,Buffer,NA,OFF,246210,4033904640,6051,99139584,46969264,13374,945826,2280353,0,90903,259584,5161,17581934,1700932,0,2,20,4606983300,697751,0,580438748,55687174,80819529,32960052,0,0,0,11431952384,697760,47080755,9.27E+11,9635749,111491,0,526,0,0,0,0,0,0,0,0,2,1,0,232259157,32074324,4.46E+12,4.46E+12,4.46E+12,1094,1332492,272294108,0,26583824,5.58E+11,16384,37568592,697751,46969264,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,ON,ON,ON,ON,ON,ON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,62471,1600.742745,50104,980.136556,479,35295,1640,2071,50104
13,reference,10000,TRUE,uniform,READ,2,0,0,1333718,NA,Buffer,NA,OFF,258263,4231380992,8817,144457728,47044924,1321,1044236,2371373,0,95315,259584,5271,17665219,1701373,0,2,20,4610117604,791792,0,581344524,69359374,80819529,33011176,0,0,0,12972720128,791801,47156791,9.29E+11,9667825,111867,0,556,0,0,0,0,0,0,0,0,2,1,0,232597946,32124469,4.46E+12,4.46E+12,4.46E+12,1094,1332633,272394226,0,26583824,5.58E+11,16384,37583386,791792,47044924,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,ON,ON,ON,ON,ON,ON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,126629,789.7085186,49941,883.9462766,57,168703,6459,7083,49941
13,reference,10000,TRUE,uniform,UPDATE,2,0,0,1333718,NA,Buffer,NA,OFF,258263,4231380992,8817,144457728,47044924,1321,1044236,2371373,0,95315,259584,5271,17665219,1701373,0,2,20,4610117604,791792,0,581344524,69359374,80819529,33011176,0,0,0,12972720128,791801,47156791,9.29E+11,9667825,111867,0,556,0,0,0,0,0,0,0,0,2,1,0,232597946,32124469,4.46E+12,4.46E+12,4.46E+12,1094,1332633,272394226,0,26583824,5.58E+11,16384,37583386,791792,47044924,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,ON,ON,ON,ON,ON,ON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,126629,789.7085186,50059,1636.524341,480,135167,7339,8135,50059
13,clean-run,10000,TRUE,uniform,READ,2,0,0,1333822,NA,Buffer,NA,OFF,257862,4224811008,6059,99270656,47220687,1722,1044237,2435801,0,95167,259584,5308,17759079,1706378,0,2,20,4614198055,791797,0,582648269,55978449,80819529,33064228,0,0,0,12972802048,791806,47332951,9.33E+11,9703059,112264,0,524,0,0,0,0,0,0,0,0,2,1,0,233057899,32175410,4.46E+12,4.46E+12,4.46E+12,1095,1332736,272495718,0,26583824,5.60E+11,16384,37688336,791797,47220687,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,ON,ON,ON,ON,ON,ON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,62051,1611.577573,49978,276.6686542,59,8543,549,632,49978
13,clean-run,10000,TRUE,uniform,UPDATE,2,0,0,1333822,NA,Buffer,NA,OFF,257862,4224811008,6059,99270656,47220687,1722,1044237,2435801,0,95167,259584,5308,17759079,1706378,0,2,20,4614198055,791797,0,582648269,55978449,80819529,33064228,0,0,0,12972802048,791806,47332951,9.33E+11,9703059,112264,0,524,0,0,0,0,0,0,0,0,2,1,0,233057899,32175410,4.46E+12,4.46E+12,4.46E+12,1095,1332736,272495718,0,26583824,5.60E+11,16384,37688336,791797,47220687,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,ON,ON,ON,ON,ON,ON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,62051,1611.577573,50022,953.7708608,374,203391,1523,2022,50022
13,avg-run,10000,TRUE,uniform,READ,2,0,0,1333931,NA,Buffer,NA,OFF,223588,3663265792,5811,95207424,47350937,35996,1044237,2435810,0,82553,259584,5313,17851475,1714425,0,2,20,4617712380,791800,0,583689050,30082513,80819529,33126217,0,0,0,12972851200,791809,47463519,9.35E+11,9735500,112582,0,717,0,0,0,0,0,0,0,0,2,1,0,233480956,32235511,4.46E+12,4.46E+12,4.46E+12,1095,1332845,272615602,0,26583824,5.61E+11,16384,37797112,791800,47350937,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,ON,ON,ON,ON,ON,ON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,66864,1495.573104,50066,240.671933,35,8447,529,607,50066
13,avg-run,10000,TRUE,uniform,UPDATE,2,0,0,1333931,NA,Buffer,NA,OFF,223588,3663265792,5811,95207424,47350937,35996,1044237,2435810,0,82553,259584,5313,17851475,1714425,0,2,20,4617712380,791800,0,583689050,30082513,80819529,33126217,0,0,0,12972851200,791809,47463519,9.35E+11,9735500,112582,0,717,0,0,0,0,0,0,0,0,2,1,0,233480956,32235511,4.46E+12,4.46E+12,4.46E+12,1095,1332845,272615602,0,26583824,5.61E+11,16384,37797112,791800,47350937,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,ON,ON,ON,ON,ON,ON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,66864,1495.573104,49934,1087.868006,286,27151,1592,1751,49934
14,extend,10000,TRUE,uniform,EXTEND,2,0,0,1334572,NA,Buffer,NA,OFF,248431,4070293504,7707,126271488,48129259,11153,1103597,2531127,0,91685,259584,5313,17851475,1714425,0,2,20,4648270593,818773,0,592320645,68415012,80819529,33634958,0,0,0,13414776832,818782,48244844,9.54E+11,10074315,115585,0,328,0,0,0,0,0,0,0,0,2,1,0,236863567,32736224,4.47E+12,4.47E+12,4.47E+12,1095,1333486,273615602,0,26583824,5.68E+11,16384,37879410,818773,48129259,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,ON,ON,ON,ON,ON,ON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,640057,781.1804261,500000,1276.617648,555,92991,1841,3663,500000
14,run,10000,TRUE,uniform,READ,2,0,0,1334646,NA,Buffer,NA,OFF,248332,4068671488,5691,93241344,48210517,11252,1103597,2531127,0,91684,259584,5313,17851475,1714426,0,2,20,4651439009,818773,0,593191552,45211800,80819529,33685801,0,0,0,13414776832,818782,48326425,9.56E+11,10110239,115908,0,9,0,0,0,0,0,0,0,0,2,1,0,237202540,32786224,4.47E+12,4.47E+12,4.47E+12,1095,1333560,273715420,0,26583824,5.69E+11,16384,37887806,818773,48210517,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,ON,ON,ON,ON,ON,ON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,61229,1633.21302,50091,262.6413328,66,5743,544,629,50091
14,run,10000,TRUE,uniform,UPDATE,2,0,0,1334646,NA,Buffer,NA,OFF,248332,4068671488,5691,93241344,48210517,11252,1103597,2531127,0,91684,259584,5313,17851475,1714426,0,2,20,4651439009,818773,0,593191552,45211800,80819529,33685801,0,0,0,13414776832,818782,48326425,9.56E+11,10110239,115908,0,9,0,0,0,0,0,0,0,0,2,1,0,237202540,32786224,4.47E+12,4.47E+12,4.47E+12,1095,1333560,273715420,0,26583824,5.69E+11,16384,37887806,818773,48210517,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,ON,ON,ON,ON,ON,ON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,61229,1633.21302,49909,952.8991565,486,71679,1290,2549,49909
14,reference,10000,TRUE,uniform,READ,2,0,0,1334790,NA,Buffer,NA,OFF,258028,4227530752,5489,89931776,48289843,1556,1202270,2622911,0,95228,259584,5443,17937121,1714658,0,2,20,4654575245,913613,0,594091836,46407801,80819529,33736776,0,0,0,14968635392,913622,48406162,9.57E+11,10144866,116319,0,89,0,0,0,0,0,0,0,0,2,1,0,237540302,32836148,4.47E+12,4.47E+12,4.47E+12,1095,1333704,273815080,0,26583824,5.70E+11,16384,37903093,913613,48289843,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,ON,ON,ON,ON,ON,ON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,129695,771.0397471,50170,894.4429141,59,205183,6479,7071,50170
14,reference,10000,TRUE,uniform,UPDATE,2,0,0,1334790,NA,Buffer,NA,OFF,258028,4227530752,5489,89931776,48289843,1556,1202270,2622911,0,95228,259584,5443,17937121,1714658,0,2,20,4654575245,913613,0,594091836,46407801,80819529,33736776,0,0,0,14968635392,913622,48406162,9.57E+11,10144866,116319,0,89,0,0,0,0,0,0,0,0,2,1,0,237540302,32836148,4.47E+12,4.47E+12,4.47E+12,1095,1333704,273815080,0,26583824,5.70E+11,16384,37903093,913613,48289843,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,ON,ON,ON,ON,ON,ON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,129695,771.0397471,49830,1690.860867,475,221567,7351,8143,49830
14,clean-run,10000,TRUE,uniform,READ,2,0,0,1334895,NA,Buffer,NA,OFF,257566,4219961344,4249,69615616,48465601,2018,1202271,2687112,0,95079,259584,5451,18032053,1719662,0,2,27,4658656301,913618,0,595396455,38723699,80819529,33790014,0,0,0,14968717312,913627,48582294,9.61E+11,10180444,116693,0,698,0,0,0,0,0,0,0,0,2,1,0,238000501,32887339,4.47E+12,4.47E+12,4.47E+12,1096,1333808,273917092,0,26583824,5.72E+11,16384,38008779,913618,48465601,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,ON,ON,ON,ON,ON,ON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,62811,1592.077821,49772,263.6954513,64,7211,543,626,49772
14,clean-run,10000,TRUE,uniform,UPDATE,2,0,0,1334895,NA,Buffer,NA,OFF,257566,4219961344,4249,69615616,48465601,2018,1202271,2687112,0,95079,259584,5451,18032053,1719662,0,2,27,4658656301,913618,0,595396455,38723699,80819529,33790014,0,0,0,14968717312,913627,48582294,9.61E+11,10180444,116693,0,698,0,0,0,0,0,0,0,0,2,1,0,238000501,32887339,4.47E+12,4.47E+12,4.47E+12,1096,1333808,273917092,0,26583824,5.72E+11,16384,38008779,913618,48465601,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,ON,ON,ON,ON,ON,ON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,62811,1592.077821,50228,979.3428367,388,101695,1639,2044,50228
14,avg-run,10000,TRUE,uniform,READ,2,0,0,1335011,NA,Buffer,NA,OFF,225320,3691642880,7733,126697472,48597198,34264,1202271,2687121,0,83154,259584,5455,18124701,1728136,0,2,27,4662192898,913622,0,596450670,34211185,80819529,33851956,0,0,0,14968782848,913631,48714228,9.64E+11,10214552,117030,0,402,0,0,0,0,0,0,0,0,2,1,0,238425720,32947348,4.47E+12,4.47E+12,4.47E+12,1096,1333924,274036786,0,26583824,5.73E+11,16384,38118488,913622,48597198,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,ON,ON,ON,ON,ON,ON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,71979,1389.2941,50161,274.9832539,34,5535,541,622,50161
14,avg-run,10000,TRUE,uniform,UPDATE,2,0,0,1335011,NA,Buffer,NA,OFF,225320,3691642880,7733,126697472,48597198,34264,1202271,2687121,0,83154,259584,5455,18124701,1728136,0,2,27,4662192898,913622,0,596450670,34211185,80819529,33851956,0,0,0,14968782848,913631,48714228,9.64E+11,10214552,117030,0,402,0,0,0,0,0,0,0,0,2,1,0,238425720,32947348,4.47E+12,4.47E+12,4.47E+12,1096,1333924,274036786,0,26583824,5.73E+11,16384,38118488,913622,48597198,0,0,0,0,0,8,0,128,0,0,0,0,0,0,0,0,ON,ON,ON,ON,ON,ON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,71979,1389.2941,49839,1157.4721,290,23279,1623,1777,49839
